userid,bank_income_sum,bank_outcome_sum,bank_amountCha,bank_income_amta,bank_outcome_amta,bank_amtaCha,bank_type_count,bank_type_outcomeCount,bank_type_incomeCount
5854,3520.0,5523.0,2003.0,271.0,425.0,154.0,753,472,281
5855,1375.0,2622.0,1246.0,106.0,202.0,96.0,330,222,108
5856,2757.0,5803.0,3046.0,212.0,446.0,234.0,709,489,220
5857,935.0,2321.0,1386.0,94.0,232.0,139.0,274,201,73
5860,569.0,862.0,293.0,47.0,72.0,24.0,122,73,49
5862,6175.0,11240.0,5065.0,475.0,865.0,390.0,1389,929,460
5863,2080.0,6027.0,3947.0,170.0,464.0,293.0,734,572,162
5866,2006.0,4203.0,2197.0,154.0,323.0,169.0,580,410,170
5867,645.0,1263.0,618.0,50.0,97.0,48.0,142,95,47
5868,871.0,1764.0,892.0,68.0,136.0,67.0,217,149,68
5872,1402.0,2553.0,1151.0,200.0,365.0,164.0,349,230,119
5873,416.0,963.0,546.0,36.0,105.0,69.0,117,80,37
5877,3169.0,9687.0,6518.0,264.0,807.0,543.0,1188,929,259
5879,2388.0,3637.0,1248.0,184.0,280.0,96.0,536,331,205
5881,248.0,586.0,338.0,50.0,146.0,96.0,68,49,19
5882,1839.0,2449.0,610.0,153.0,204.0,51.0,367,222,145
5883,481.0,1502.0,1021.0,44.0,129.0,85.0,169,130,39
5885,1007.0,2457.0,1450.0,144.0,351.0,207.0,289,212,77
5888,735.0,2107.0,1373.0,67.0,192.0,125.0,275,206,69
5893,1744.0,4258.0,2514.0,151.0,356.0,206.0,643,468,175
5894,29511.0,28800.0,-711.0,2270.0,2215.0,-55.0,4245,2093,2152
5895,1517.0,3188.0,1671.0,117.0,245.0,129.0,472,336,136
5896,964.0,2235.0,1272.0,120.0,279.0,159.0,303,218,85
5898,2472.0,4572.0,2101.0,206.0,381.0,175.0,616,415,201
5900,1862.0,5209.0,3347.0,143.0,401.0,257.0,605,460,145
5905,3274.0,8077.0,4803.0,273.0,673.0,400.0,869,631,238
5906,2750.0,11259.0,8509.0,212.0,866.0,655.0,1281,1049,232
5908,1213.0,2985.0,1772.0,124.0,249.0,125.0,349,253,96
5910,4717.0,7325.0,2608.0,363.0,563.0,201.0,901,561,340
5915,2566.0,3892.0,1326.0,197.0,299.0,102.0,504,311,193
5916,944.0,2429.0,1485.0,79.0,202.0,124.0,304,225,79
5917,3081.0,5257.0,2176.0,237.0,404.0,167.0,766,510,256
5918,757.0,1612.0,855.0,84.0,227.0,143.0,209,148,61
5919,2156.0,3018.0,863.0,166.0,232.0,66.0,426,261,165
5922,1740.0,2595.0,855.0,145.0,216.0,71.0,392,241,151
5923,1486.0,1632.0,146.0,212.0,233.0,21.0,263,140,123
5931,1926.0,4169.0,2243.0,148.0,321.0,173.0,617,461,156
5934,1336.0,2258.0,922.0,121.0,222.0,101.0,285,183,102
5935,1552.0,6223.0,4670.0,119.0,479.0,359.0,770,635,135
5936,243.0,262.0,19.0,25.0,22.0,-3.0,39,19,20
5940,269.0,1149.0,880.0,30.0,128.0,98.0,131,107,24
5941,7097.0,26066.0,18969.0,546.0,2005.0,1459.0,2593,2133,460
5942,905.0,3134.0,2230.0,75.0,261.0,186.0,383,304,79
5943,2205.0,5730.0,3525.0,551.0,1433.0,881.0,692,515,177
5944,1132.0,3260.0,2128.0,94.0,272.0,177.0,401,306,95
5946,1413.0,3179.0,1767.0,109.0,245.0,136.0,352,249,103
5948,728.0,1113.0,385.0,73.0,162.0,89.0,160,98,62
5949,3668.0,16592.0,12925.0,408.0,1844.0,1436.0,1824,1531,293
5951,326.0,495.0,168.0,33.0,49.0,17.0,68,42,26
5953,572.0,1237.0,665.0,114.0,247.0,133.0,159,112,47
5955,529.0,1893.0,1364.0,41.0,146.0,105.0,234,190,44
5956,5824.0,9698.0,3874.0,448.0,746.0,298.0,1277,828,449
5959,1107.0,1432.0,325.0,85.0,110.0,25.0,228,131,97
5961,3835.0,12795.0,8960.0,298.0,984.0,686.0,1518,1201,317
5962,431.0,919.0,488.0,72.0,153.0,81.0,122,85,37
5963,1659.0,3478.0,1820.0,138.0,290.0,152.0,457,327,130
5964,5115.0,10416.0,5301.0,393.0,801.0,408.0,1227,845,382
5965,1709.0,3589.0,1880.0,131.0,276.0,145.0,439,307,132
5969,1771.0,8132.0,6361.0,136.0,626.0,489.0,746,623,123
5971,1957.0,3348.0,1391.0,163.0,279.0,116.0,451,282,169
5974,5894.0,21656.0,15761.0,468.0,1666.0,1198.0,2281,1827,454
5977,1435.0,4588.0,3153.0,110.0,353.0,243.0,515,409,106
5981,2467.0,5419.0,2953.0,190.0,427.0,238.0,651,456,195
5983,721.0,1524.0,803.0,55.0,117.0,62.0,217,151,66
5986,2261.0,6377.0,4117.0,174.0,491.0,317.0,737,559,178
5987,2440.0,5713.0,3273.0,188.0,439.0,252.0,803,602,201
5989,1594.0,2478.0,884.0,123.0,191.0,68.0,307,194,113
5990,3363.0,6879.0,3516.0,346.0,688.0,342.0,810,558,252
6001,479.0,649.0,170.0,40.0,54.0,14.0,85,49,36
6002,1720.0,6843.0,5123.0,132.0,526.0,394.0,726,592,134
6006,1161.0,2975.0,1814.0,97.0,248.0,151.0,350,256,94
6008,1470.0,5275.0,3806.0,113.0,406.0,293.0,640,514,126
6010,848.0,3651.0,2803.0,65.0,281.0,216.0,420,349,71
6012,7236.0,24289.0,17052.0,557.0,1868.0,1312.0,2532,1987,545
6013,2963.0,5570.0,2606.0,228.0,428.0,200.0,629,416,213
6015,756.0,1466.0,711.0,58.0,113.0,55.0,200,141,59
6018,1633.0,4163.0,2530.0,141.0,347.0,206.0,516,384,132
6019,110.0,119.0,9.0,37.0,40.0,3.0,16,8,8
6024,1909.0,6606.0,4696.0,147.0,508.0,361.0,746,597,149
6025,2592.0,4170.0,1578.0,199.0,321.0,121.0,506,323,183
6029,730.0,1021.0,291.0,56.0,79.0,22.0,150,90,60
6032,692.0,693.0,1.0,53.0,53.0,0.0,106,53,53
6033,1553.0,3537.0,1984.0,119.0,272.0,153.0,448,326,122
6034,2874.0,8108.0,5233.0,221.0,624.0,403.0,882,664,218
6035,387.0,755.0,368.0,32.0,70.0,37.0,89,59,30
6036,5796.0,11934.0,6138.0,446.0,918.0,472.0,1338,939,399
6038,805.0,1713.0,908.0,65.0,132.0,67.0,216,152,64
6040,2547.0,6165.0,3618.0,196.0,474.0,278.0,675,488,187
6042,2052.0,2739.0,687.0,180.0,228.0,48.0,358,206,152
6044,577.0,932.0,354.0,48.0,78.0,30.0,112,71,41
6052,1198.0,3822.0,2624.0,98.0,294.0,196.0,430,338,92
6054,1327.0,5290.0,3963.0,190.0,756.0,566.0,570,466,104
6055,1065.0,2767.0,1701.0,86.0,213.0,127.0,290,214,76
6056,1538.0,3647.0,2109.0,128.0,281.0,152.0,417,306,111
6057,1227.0,2434.0,1207.0,94.0,187.0,93.0,318,217,101
6058,691.0,1475.0,784.0,53.0,113.0,60.0,181,130,51
6061,1295.0,2591.0,1296.0,100.0,199.0,100.0,386,271,115
6062,2681.0,6427.0,3745.0,206.0,494.0,288.0,876,656,220
6065,1690.0,2853.0,1163.0,169.0,285.0,116.0,393,254,139
6068,1977.0,3591.0,1614.0,282.0,513.0,231.0,459,306,153
6070,990.0,2281.0,1291.0,90.0,222.0,132.0,322,236,86
6071,1581.0,3009.0,1428.0,198.0,376.0,178.0,441,295,146
6073,9373.0,14931.0,5558.0,721.0,1149.0,428.0,1886,1220,666
6074,9571.0,17016.0,7445.0,1063.0,1891.0,827.0,2100,1442,658
6075,1354.0,4160.0,2806.0,123.0,378.0,255.0,439,336,103
6076,2880.0,9216.0,6336.0,240.0,768.0,528.0,1118,884,234
6077,932.0,1589.0,657.0,79.0,132.0,54.0,231,152,79
6080,5227.0,9598.0,4372.0,402.0,738.0,336.0,1072,704,368
6082,1075.0,3294.0,2220.0,83.0,253.0,171.0,357,282,75
6083,2220.0,4617.0,2397.0,171.0,355.0,184.0,566,390,176
6087,1738.0,5166.0,3428.0,124.0,392.0,268.0,588,459,129
6089,1122.0,3758.0,2636.0,86.0,289.0,203.0,431,342,89
6091,2162.0,4200.0,2038.0,166.0,323.0,157.0,552,371,181
6092,2024.0,3078.0,1054.0,169.0,257.0,88.0,420,259,161
6093,2878.0,4581.0,1703.0,221.0,352.0,131.0,588,380,208
6096,1076.0,2544.0,1468.0,120.0,313.0,193.0,346,249,97
6100,1618.0,3127.0,1510.0,135.0,261.0,126.0,403,289,114
6103,932.0,1463.0,532.0,72.0,113.0,41.0,213,134,79
6104,122.0,254.0,132.0,122.0,254.0,132.0,34,24,10
6106,2543.0,3557.0,1013.0,196.0,274.0,78.0,560,339,221
6107,393.0,775.0,382.0,44.0,86.0,42.0,90,61,29
6111,1170.0,3077.0,1906.0,90.0,237.0,147.0,359,268,91
6112,4740.0,10398.0,5658.0,365.0,800.0,435.0,1130,789,341
6115,786.0,1661.0,875.0,65.0,138.0,73.0,198,140,58
6119,5069.0,9793.0,4723.0,390.0,753.0,363.0,1099,732,367
6120,1036.0,1270.0,234.0,86.0,106.0,19.0,208,120,88
6122,390.0,706.0,316.0,43.0,78.0,35.0,93,60,33
6124,1851.0,2882.0,1031.0,154.0,240.0,86.0,411,255,156
6126,1601.0,7569.0,5968.0,123.0,582.0,459.0,691,584,107
6128,508.0,2218.0,1709.0,56.0,246.0,190.0,256,213,43
6132,232.0,723.0,491.0,30.0,72.0,42.0,93,72,21
6135,768.0,2001.0,1233.0,85.0,222.0,137.0,222,164,58
6140,1542.0,4278.0,2736.0,119.0,329.0,210.0,487,370,117
6142,638.0,1322.0,684.0,80.0,165.0,85.0,167,114,53
6143,1984.0,4750.0,2766.0,153.0,365.0,213.0,559,406,153
6145,1174.0,1967.0,794.0,168.0,281.0,113.0,252,164,88
6147,6534.0,6307.0,-228.0,726.0,701.0,-25.0,963,531,432
6148,2094.0,8557.0,6464.0,161.0,658.0,497.0,1024,851,173
6150,7585.0,25912.0,18327.0,583.0,1993.0,1410.0,3098,2450,648
6151,5812.0,9484.0,3672.0,528.0,862.0,334.0,1239,793,446
6154,540.0,980.0,440.0,63.0,75.0,12.0,116,75,41
6155,2045.0,4805.0,2760.0,157.0,370.0,212.0,588,444,144
6157,2647.0,6550.0,3903.0,204.0,504.0,300.0,746,547,199
6161,1179.0,3172.0,1993.0,98.0,264.0,166.0,425,319,106
6165,2199.0,6560.0,4361.0,183.0,547.0,363.0,779,598,181
6167,5424.0,10899.0,5475.0,417.0,838.0,421.0,1244,855,389
6171,1711.0,4432.0,2721.0,132.0,341.0,209.0,554,411,143
6173,3794.0,11673.0,7879.0,292.0,898.0,606.0,1228,951,277
6174,7577.0,13326.0,5749.0,631.0,1111.0,479.0,1642,1062,580
6175,669.0,1712.0,1043.0,101.0,171.0,70.0,194,144,50
6178,6656.0,10961.0,4306.0,512.0,843.0,331.0,1235,784,451
6182,2759.0,7705.0,4946.0,212.0,593.0,380.0,837,639,198
6185,2234.0,6622.0,4387.0,186.0,552.0,366.0,769,600,169
6186,7409.0,20024.0,12616.0,570.0,1540.0,970.0,2430,1847,583
6188,120.0,197.0,76.0,30.0,49.0,19.0,24,15,9
6191,209.0,687.0,478.0,50.0,114.0,64.0,78,61,17
6192,1500.0,5690.0,4190.0,115.0,438.0,322.0,654,526,128
6193,4394.0,5960.0,1566.0,338.0,458.0,120.0,732,427,305
6194,836.0,3902.0,3066.0,74.0,300.0,226.0,383,326,57
6195,1705.0,8062.0,6357.0,155.0,733.0,578.0,895,759,136
6196,611.0,1946.0,1335.0,61.0,195.0,133.0,204,159,45
6201,1135.0,2804.0,1669.0,95.0,234.0,139.0,373,273,100
6204,1607.0,2271.0,664.0,124.0,175.0,51.0,368,219,149
6205,1174.0,5635.0,4461.0,105.0,433.0,329.0,608,520,88
6209,2584.0,6643.0,4059.0,199.0,511.0,312.0,819,602,217
6210,5806.0,14743.0,8937.0,447.0,1238.0,792.0,1549,1144,405
6214,525.0,1067.0,542.0,175.0,356.0,181.0,130,88,42
6215,3700.0,6384.0,2684.0,285.0,491.0,206.0,799,512,287
6216,3106.0,10175.0,7068.0,239.0,783.0,544.0,1102,867,235
6217,260.0,382.0,122.0,87.0,127.0,41.0,56,34,22
6218,1298.0,2548.0,1250.0,119.0,196.0,76.0,317,216,101
6220,1964.0,3769.0,1805.0,151.0,290.0,139.0,464,311,153
6221,3286.0,5336.0,2050.0,274.0,445.0,171.0,648,417,231
6222,1387.0,2294.0,907.0,116.0,191.0,76.0,279,177,102
6225,2323.0,15383.0,13060.0,179.0,1183.0,1005.0,1585,1408,177
6226,701.0,5432.0,4731.0,140.0,1086.0,946.0,562,509,53
6227,843.0,1992.0,1149.0,94.0,221.0,128.0,239,173,66
6228,1172.0,2270.0,1098.0,107.0,206.0,100.0,254,176,78
6229,1172.0,3573.0,2401.0,90.0,275.0,185.0,415,325,90
6230,360.0,770.0,411.0,30.0,64.0,34.0,98,68,30
6231,1568.0,3844.0,2277.0,146.0,296.0,149.0,491,362,129
6232,157.0,316.0,158.0,47.0,63.0,16.0,40,27,13
6233,4987.0,12678.0,7691.0,384.0,975.0,592.0,1371,1020,351
6234,2546.0,3831.0,1285.0,364.0,547.0,184.0,520,322,198
6238,1475.0,2758.0,1282.0,114.0,212.0,98.0,383,257,126
6240,1435.0,3681.0,2246.0,110.0,283.0,173.0,455,345,110
6242,1641.0,5031.0,3390.0,126.0,387.0,261.0,601,465,136
6243,221.0,1355.0,1134.0,44.0,271.0,227.0,145,125,20
6244,641.0,3101.0,2460.0,51.0,239.0,187.0,372,311,61
6245,934.0,4299.0,3365.0,72.0,331.0,259.0,463,390,73
6247,782.0,1627.0,845.0,86.0,136.0,49.0,217,152,65
6251,4088.0,16501.0,12414.0,314.0,1269.0,955.0,1695,1411,284
6252,1942.0,3425.0,1483.0,194.0,342.0,148.0,469,318,151
6253,2080.0,4863.0,2782.0,160.0,374.0,214.0,565,420,145
6259,1264.0,5034.0,3770.0,97.0,387.0,290.0,531,442,89
6260,2245.0,4224.0,1979.0,176.0,325.0,149.0,528,351,177
6262,294.0,376.0,83.0,27.0,38.0,11.0,48,26,22
6264,1888.0,3225.0,1336.0,145.0,248.0,103.0,431,287,144
6265,382.0,642.0,260.0,31.0,49.0,19.0,84,55,29
6267,2812.0,4840.0,2028.0,234.0,403.0,169.0,680,434,246
6268,586.0,1616.0,1030.0,84.0,231.0,147.0,192,145,47
6269,845.0,913.0,67.0,65.0,70.0,5.0,133,70,63
6270,13230.0,25622.0,12392.0,1018.0,1971.0,953.0,2756,1845,911
6271,105.0,601.0,496.0,53.0,120.0,67.0,60,52,8
6273,6635.0,10033.0,3398.0,510.0,772.0,261.0,1277,786,491
6277,685.0,1461.0,776.0,57.0,122.0,65.0,176,121,55
6279,1551.0,4234.0,2684.0,141.0,385.0,244.0,491,369,122
6280,4359.0,9003.0,4643.0,335.0,693.0,357.0,1099,792,307
6282,2586.0,3814.0,1228.0,369.0,545.0,175.0,453,276,177
6285,3143.0,7278.0,4135.0,242.0,560.0,318.0,845,627,218
6286,2583.0,7853.0,5269.0,199.0,604.0,405.0,890,692,198
6290,1640.0,4851.0,3211.0,328.0,970.0,642.0,653,512,141
6292,1219.0,1653.0,434.0,94.0,127.0,33.0,282,159,123
6293,1549.0,4020.0,2470.0,258.0,670.0,412.0,516,381,135
6295,1324.0,2591.0,1267.0,102.0,199.0,97.0,313,214,99
6296,3502.0,7100.0,3598.0,318.0,645.0,327.0,822,567,255
6297,1019.0,3624.0,2605.0,93.0,329.0,237.0,467,381,86
6299,2354.0,5609.0,3254.0,214.0,510.0,296.0,616,441,175
6300,756.0,5009.0,4252.0,59.0,385.0,326.0,531,472,59
6302,2507.0,4012.0,1505.0,501.0,836.0,335.0,565,381,184
6303,2063.0,4860.0,2797.0,516.0,1383.0,867.0,522,382,140
6305,4004.0,6550.0,2546.0,308.0,504.0,196.0,864,573,291
6306,1904.0,3552.0,1649.0,146.0,273.0,127.0,490,332,158
6308,1599.0,3163.0,1564.0,123.0,243.0,120.0,413,287,126
6310,952.0,3016.0,2064.0,73.0,232.0,159.0,336,262,74
6311,1154.0,3898.0,2744.0,96.0,300.0,203.0,454,360,94
6312,3611.0,6215.0,2604.0,278.0,478.0,200.0,755,503,252
6313,1701.0,4620.0,2919.0,131.0,355.0,225.0,554,416,138
6314,397.0,1099.0,702.0,62.0,122.0,60.0,133,97,36
6315,5084.0,11459.0,6374.0,391.0,881.0,490.0,1226,873,353
6316,685.0,1446.0,761.0,63.0,146.0,83.0,174,120,54
6317,344.0,1734.0,1390.0,40.0,173.0,133.0,185,156,29
6321,3419.0,10030.0,6611.0,263.0,772.0,509.0,1099,837,262
6322,3378.0,8666.0,5288.0,260.0,667.0,407.0,977,749,228
6324,1366.0,4362.0,2996.0,144.0,336.0,192.0,531,414,117
6325,1107.0,3761.0,2654.0,124.0,289.0,165.0,491,387,104
6327,916.0,1184.0,268.0,229.0,296.0,67.0,151,86,65
6328,2800.0,5922.0,3122.0,255.0,538.0,284.0,680,468,212
6330,1014.0,1787.0,773.0,94.0,137.0,44.0,246,165,81
6331,248.0,349.0,101.0,62.0,70.0,8.0,55,33,22
6341,1025.0,6535.0,5509.0,79.0,503.0,424.0,703,618,85
6343,759.0,1650.0,891.0,63.0,138.0,74.0,243,169,74
6345,1454.0,2257.0,802.0,112.0,174.0,62.0,321,205,116
6347,2632.0,7397.0,4765.0,222.0,616.0,394.0,899,708,191
6348,1965.0,4213.0,2248.0,197.0,478.0,282.0,500,346,154
6349,6863.0,7613.0,749.0,528.0,586.0,58.0,1057,581,476
6352,5391.0,11630.0,6239.0,415.0,895.0,480.0,1440,1015,425
6353,1709.0,3191.0,1482.0,153.0,245.0,93.0,396,266,130
6354,3529.0,9554.0,6024.0,294.0,796.0,502.0,1117,841,276
6355,4372.0,9722.0,5351.0,336.0,748.0,412.0,1097,786,311
6356,3541.0,9848.0,6308.0,272.0,758.0,485.0,1152,876,276
6358,4704.0,11333.0,6630.0,362.0,872.0,510.0,1303,935,368
6361,1895.0,3802.0,1908.0,146.0,292.0,147.0,442,303,139
6362,6303.0,20930.0,14626.0,1261.0,4186.0,2925.0,2100,1680,420
6365,2102.0,3441.0,1340.0,162.0,265.0,103.0,469,296,173
6366,1926.0,4057.0,2132.0,241.0,507.0,266.0,564,404,160
6369,272.0,585.0,313.0,27.0,59.0,32.0,69,45,24
6370,1016.0,1863.0,847.0,145.0,266.0,121.0,243,163,80
6371,2773.0,6503.0,3730.0,213.0,500.0,287.0,743,536,207
6372,772.0,1545.0,773.0,193.0,386.0,193.0,243,164,79
6373,10555.0,32698.0,22143.0,812.0,2515.0,1703.0,3536,2717,819
6375,7587.0,15012.0,7425.0,584.0,1155.0,571.0,1824,1238,586
6376,1342.0,2155.0,813.0,171.0,166.0,-5.0,311,198,113
6377,3906.0,6071.0,2165.0,300.0,467.0,167.0,779,483,296
6378,703.0,1043.0,340.0,117.0,174.0,57.0,146,88,58
6380,2819.0,4758.0,1939.0,282.0,476.0,194.0,668,432,236
6381,1688.0,5486.0,3798.0,146.0,422.0,276.0,654,510,144
6384,2796.0,5944.0,3149.0,215.0,568.0,353.0,691,484,207
6387,2042.0,4725.0,2683.0,157.0,363.0,206.0,575,414,161
6388,753.0,2569.0,1816.0,58.0,198.0,140.0,306,242,64
6391,2472.0,7376.0,4904.0,190.0,567.0,377.0,820,636,184
6392,1299.0,2573.0,1273.0,130.0,262.0,132.0,294,206,88
6394,3417.0,10293.0,6876.0,263.0,792.0,529.0,1077,835,242
6397,7311.0,17711.0,10400.0,1044.0,2530.0,1486.0,2000,1449,551
6398,2225.0,8950.0,6725.0,171.0,688.0,517.0,944,776,168
6399,7022.0,18254.0,11233.0,1404.0,3664.0,2259.0,2100,1590,510
6400,679.0,1445.0,766.0,58.0,120.0,62.0,189,134,55
6403,1176.0,2255.0,1080.0,90.0,173.0,83.0,307,211,96
6404,5580.0,9094.0,3514.0,429.0,700.0,270.0,1065,693,372
6405,2261.0,3751.0,1490.0,174.0,289.0,115.0,438,286,152
6407,1401.0,3726.0,2325.0,117.0,310.0,194.0,447,328,119
6408,2614.0,6258.0,3644.0,215.0,481.0,266.0,792,572,220
6409,5241.0,13086.0,7846.0,403.0,1007.0,604.0,1368,1008,360
6411,3698.0,8889.0,5191.0,308.0,741.0,433.0,949,703,246
6412,4814.0,13121.0,8307.0,481.0,1312.0,831.0,1393,1041,352
6414,6679.0,18379.0,11700.0,568.0,1532.0,964.0,2209,1661,548
6416,1399.0,1635.0,236.0,108.0,126.0,18.0,266,152,114
6417,2432.0,4389.0,1957.0,203.0,366.0,163.0,560,383,177
6418,2638.0,4377.0,1739.0,220.0,365.0,145.0,525,337,188
6419,1348.0,3934.0,2586.0,112.0,328.0,216.0,453,346,107
6421,2031.0,3902.0,1870.0,406.0,862.0,456.0,481,334,147
6424,2488.0,7175.0,4688.0,191.0,552.0,361.0,832,637,195
6425,1377.0,3376.0,1999.0,115.0,281.0,167.0,455,341,114
6426,3009.0,11668.0,8658.0,231.0,898.0,666.0,1312,1070,242
6427,2195.0,4497.0,2302.0,176.0,346.0,170.0,491,339,152
6430,8743.0,16492.0,7748.0,729.0,1399.0,670.0,1937,1325,612
6431,3069.0,7189.0,4120.0,236.0,553.0,317.0,866,629,237
6432,937.0,3653.0,2716.0,72.0,281.0,209.0,441,361,80
6433,293.0,679.0,386.0,24.0,57.0,32.0,86,62,24
6435,3193.0,7031.0,3839.0,246.0,541.0,295.0,780,553,227
6437,936.0,2761.0,1824.0,72.0,226.0,154.0,330,250,80
6439,4608.0,10082.0,5475.0,354.0,776.0,421.0,1131,803,328
6440,2924.0,6456.0,3531.0,244.0,538.0,294.0,776,557,219
6442,129.0,311.0,182.0,32.0,97.0,64.0,33,24,9
6443,767.0,1345.0,577.0,77.0,134.0,58.0,185,122,63
6444,531.0,582.0,51.0,44.0,49.0,4.0,94,50,44
6445,1473.0,3142.0,1669.0,113.0,242.0,128.0,390,272,118
6447,3289.0,8054.0,4765.0,253.0,620.0,367.0,894,653,241
6448,1092.0,4032.0,2940.0,109.0,310.0,202.0,419,336,83
6449,2494.0,6608.0,4114.0,192.0,508.0,316.0,828,621,207
6450,671.0,1284.0,613.0,52.0,99.0,47.0,158,107,51
6451,3198.0,5654.0,2456.0,246.0,435.0,189.0,744,490,254
6452,1693.0,5210.0,3517.0,169.0,521.0,352.0,584,453,131
6454,1339.0,2303.0,964.0,103.0,177.0,74.0,340,223,117
6456,1719.0,3483.0,1765.0,132.0,268.0,136.0,431,297,134
6460,3890.0,7901.0,4011.0,299.0,608.0,309.0,951,654,297
6461,2610.0,23689.0,21079.0,201.0,1822.0,1621.0,2664,2451,213
6463,1780.0,3618.0,1838.0,137.0,278.0,141.0,422,299,123
6464,1308.0,3646.0,2338.0,109.0,304.0,195.0,397,303,94
6465,1383.0,2135.0,752.0,154.0,237.0,84.0,303,191,112
6466,198.0,657.0,458.0,50.0,164.0,115.0,75,59,16
6468,1185.0,2493.0,1308.0,99.0,210.0,111.0,275,192,83
6470,337.0,841.0,504.0,56.0,140.0,84.0,100,71,29
6473,1974.0,4564.0,2590.0,152.0,351.0,199.0,591,428,163
6474,4060.0,8984.0,4924.0,312.0,691.0,379.0,1057,756,301
6475,957.0,3157.0,2200.0,103.0,243.0,140.0,389,312,77
6476,8161.0,16788.0,8627.0,632.0,1291.0,660.0,1775,1245,530
6477,2573.0,8278.0,5705.0,257.0,913.0,655.0,1006,795,211
6478,3199.0,10173.0,6975.0,246.0,783.0,536.0,1005,786,219
6481,4575.0,11086.0,6511.0,381.0,924.0,543.0,1417,1030,387
6484,2755.0,3319.0,564.0,250.0,302.0,51.0,528,296,232
6485,1738.0,3656.0,1918.0,137.0,281.0,145.0,434,312,122
6486,1922.0,5363.0,3441.0,175.0,488.0,313.0,618,465,153
6488,3146.0,6000.0,2854.0,242.0,462.0,220.0,807,564,243
6489,2046.0,5875.0,3829.0,170.0,490.0,319.0,688,522,166
6490,1387.0,3681.0,2294.0,126.0,335.0,209.0,433,327,106
6491,1795.0,6726.0,4930.0,138.0,517.0,379.0,736,602,134
6492,951.0,2856.0,1905.0,89.0,220.0,131.0,349,264,85
6498,680.0,1062.0,383.0,68.0,106.0,38.0,133,82,51
6500,2193.0,2723.0,530.0,220.0,227.0,7.0,352,206,146
6501,699.0,2304.0,1605.0,58.0,177.0,119.0,293,232,61
6503,868.0,1135.0,267.0,289.0,378.0,89.0,160,89,71
6506,3765.0,5532.0,1767.0,290.0,426.0,136.0,676,408,268
6511,1048.0,1435.0,387.0,84.0,110.0,26.0,229,140,89
6512,1261.0,2937.0,1676.0,97.0,226.0,129.0,333,240,93
6513,1191.0,3284.0,2094.0,108.0,299.0,190.0,410,308,102
6515,2991.0,7846.0,4855.0,249.0,654.0,405.0,869,655,214
6518,13496.0,22302.0,8806.0,1038.0,1716.0,677.0,3028,2013,1015
6519,6843.0,19187.0,12345.0,526.0,1476.0,950.0,2070,1593,477
6520,5568.0,8042.0,2474.0,428.0,619.0,190.0,1043,624,419
6522,1401.0,2284.0,883.0,108.0,176.0,68.0,321,209,112
6523,4475.0,8018.0,3543.0,344.0,617.0,273.0,1042,727,315
6525,709.0,4264.0,3556.0,94.0,426.0,332.0,445,388,57
6526,5235.0,6846.0,1611.0,523.0,685.0,161.0,875,501,374
6528,1078.0,2288.0,1210.0,83.0,176.0,93.0,282,199,83
6530,1059.0,1301.0,242.0,353.0,434.0,81.0,182,103,79
6531,1872.0,3022.0,1150.0,208.0,336.0,128.0,378,243,135
6533,3645.0,11825.0,8179.0,298.0,845.0,547.0,1169,911,258
6537,2805.0,3493.0,688.0,234.0,291.0,57.0,460,263,197
6539,6009.0,7418.0,1409.0,462.0,571.0,108.0,1044,610,434
6540,4578.0,11859.0,7281.0,352.0,912.0,560.0,1332,989,343
6541,226.0,478.0,252.0,67.0,96.0,28.0,59,42,17
6542,2570.0,9053.0,6483.0,198.0,696.0,499.0,1007,806,201
6543,4966.0,11086.0,6120.0,382.0,853.0,471.0,1214,854,360
6544,1773.0,7412.0,5640.0,162.0,763.0,601.0,797,654,143
6546,3022.0,6405.0,3383.0,232.0,493.0,260.0,753,536,217
6548,3889.0,9116.0,5227.0,299.0,701.0,402.0,1037,768,269
6549,2924.0,5319.0,2395.0,244.0,443.0,200.0,686,453,233
6551,1714.0,5769.0,4055.0,132.0,444.0,312.0,773,620,153
6553,2017.0,4065.0,2048.0,168.0,339.0,171.0,501,346,155
6559,753.0,2197.0,1443.0,84.0,169.0,85.0,254,191,63
6563,1837.0,5678.0,3841.0,148.0,437.0,289.0,644,513,131
6564,1504.0,2311.0,807.0,151.0,231.0,80.0,294,181,113
6568,1783.0,3873.0,2089.0,137.0,298.0,161.0,438,308,130
6572,569.0,1123.0,554.0,47.0,94.0,46.0,167,113,54
6574,874.0,1422.0,548.0,130.0,146.0,16.0,185,122,63
6576,6101.0,14949.0,8848.0,469.0,1150.0,681.0,1606,1173,433
6577,998.0,3380.0,2382.0,77.0,260.0,183.0,359,284,75
6579,4825.0,10885.0,6060.0,371.0,837.0,466.0,1287,930,357
6581,3625.0,5361.0,1736.0,279.0,412.0,134.0,689,414,275
6585,692.0,2002.0,1310.0,58.0,167.0,109.0,229,174,55
6591,3909.0,5959.0,2050.0,301.0,458.0,158.0,826,511,315
6594,1660.0,2527.0,867.0,166.0,253.0,87.0,376,239,137
6595,1306.0,2426.0,1121.0,100.0,187.0,86.0,307,204,103
6596,952.0,1705.0,753.0,93.0,142.0,49.0,226,146,80
6598,622.0,2036.0,1414.0,62.0,205.0,143.0,226,178,48
6600,411.0,610.0,199.0,69.0,102.0,33.0,81,49,32
6603,1141.0,2055.0,914.0,135.0,228.0,94.0,271,184,87
