userid,avgMon_count,avgMon_mean,avgMon_modern,avgMon_max
8819,36.0,95.0,36.0,4.0
8820,197.0,121.0,197.0,3.0
8822,56.0,102.0,56.0,4.0
8824,172.0,117.0,172.0,3.0
8825,126.0,112.0,126.0,4.0
8826,617.0,103.0,617.0,4.0
8827,34.0,120.0,34.0,4.0
8828,30.0,113.0,30.0,4.0
8829,76.0,116.0,76.0,2.0
8830,96.0,111.0,96.0,4.0
8832,106.0,121.0,106.0,4.0
8833,135.0,99.0,135.0,4.0
8834,221.0,114.0,221.0,3.0
8835,162.0,119.0,162.0,4.0
8837,63.0,126.0,63.0,3.0
8838,133.0,118.0,133.0,3.0
8839,182.0,110.0,182.0,4.0
8840,14.0,110.0,14.0,1.0
8841,129.0,100.0,129.0,4.0
8842,72.0,112.0,72.0,4.0
8843,32.0,67.0,32.0,2.0
8845,216.0,115.0,216.0,3.0
8846,63.0,102.0,63.0,3.0
8847,77.0,119.0,77.0,3.0
8848,196.0,111.0,196.0,3.0
8849,96.0,98.0,96.0,4.0
8850,420.0,109.0,420.0,4.0
8851,48.0,108.0,48.0,4.0
8852,532.0,115.0,532.0,4.0
8853,90.0,112.0,90.0,4.0
8854,45.0,137.0,45.0,4.0
8856,80.0,112.0,80.0,4.0
8857,141.0,123.0,141.0,4.0
8858,276.0,94.0,276.0,3.0
8859,255.0,113.0,255.0,4.0
8860,280.0,107.0,280.0,2.0
8861,124.0,113.0,124.0,3.0
8862,150.0,107.0,150.0,3.0
8863,187.0,130.0,187.0,3.0
8864,111.0,112.0,111.0,4.0
8865,14.0,55.0,14.0,2.0
8866,72.0,101.0,72.0,2.0
8867,236.0,107.0,236.0,3.0
8868,228.0,131.0,228.0,4.0
8869,304.0,113.0,304.0,4.0
8870,136.0,121.0,136.0,4.0
8871,240.0,112.0,240.0,3.0
8872,819.0,113.0,819.0,4.0
8873,220.0,112.0,220.0,4.0
8874,78.0,128.0,78.0,3.0
8875,104.0,106.0,104.0,4.0
8876,246.0,110.0,246.0,3.0
8877,92.0,112.0,92.0,3.0
8878,123.0,130.0,123.0,3.0
8879,132.0,110.0,132.0,4.0
8880,550.0,102.0,550.0,3.0
8881,60.0,102.0,60.0,3.0
8882,84.0,111.0,84.0,4.0
8883,652.0,107.0,652.0,4.0
8884,390.0,110.0,390.0,3.0
8885,182.0,112.0,182.0,4.0
8886,230.0,107.0,230.0,4.0
8887,314.0,105.0,314.0,4.0
8888,192.0,105.0,192.0,3.0
8889,207.0,118.0,207.0,4.0
8890,621.0,104.0,621.0,4.0
8891,158.0,95.0,158.0,4.0
8892,107.0,115.0,107.0,3.0
8893,203.0,117.0,203.0,4.0
8894,680.0,112.0,680.0,4.0
8895,176.0,128.0,176.0,4.0
8896,60.0,118.0,60.0,3.0
8897,96.0,111.0,96.0,4.0
8898,178.0,111.0,178.0,4.0
8899,270.0,113.0,270.0,3.0
8900,110.0,106.0,110.0,3.0
8901,224.0,110.0,224.0,4.0
8902,144.0,98.0,144.0,4.0
8903,180.0,119.0,180.0,4.0
8905,105.0,113.0,105.0,4.0
8908,72.0,111.0,72.0,4.0
8909,1045.0,104.0,1045.0,4.0
8910,106.0,112.0,106.0,4.0
8911,168.0,91.0,168.0,4.0
8912,294.0,99.0,294.0,4.0
8913,210.0,101.0,210.0,4.0
8915,96.0,91.0,96.0,4.0
8917,426.0,106.0,426.0,4.0
8918,21.0,101.0,21.0,3.0
8919,286.0,111.0,286.0,4.0
8920,273.0,106.0,273.0,4.0
8921,12.0,110.0,12.0,1.0
8922,378.0,113.0,378.0,3.0
8923,1368.0,111.0,1368.0,3.0
8925,100.0,102.0,100.0,3.0
8927,144.0,120.0,144.0,4.0
8928,36.0,128.0,36.0,1.0
8929,297.0,115.0,297.0,4.0
8930,108.0,138.0,108.0,3.0
8932,126.0,112.0,126.0,4.0
8933,130.0,120.0,130.0,3.0
8934,36.0,128.0,36.0,1.0
8935,18.0,110.0,18.0,3.0
8938,176.0,115.0,176.0,4.0
8939,169.0,112.0,169.0,4.0
8940,126.0,109.0,126.0,3.0
8941,126.0,120.0,126.0,4.0
8943,120.0,98.0,120.0,4.0
8944,112.0,101.0,112.0,3.0
8948,126.0,99.0,126.0,4.0
8949,60.0,66.0,60.0,2.0
8950,95.0,122.0,95.0,3.0
8952,43.0,114.0,43.0,4.0
8953,24.0,75.0,24.0,1.0
8954,48.0,111.0,48.0,4.0
8956,45.0,137.0,45.0,3.0
8957,297.0,125.0,297.0,4.0
8958,117.0,106.0,117.0,4.0
8959,252.0,110.0,252.0,3.0
8960,84.0,100.0,84.0,4.0
8961,320.0,111.0,320.0,3.0
8963,31.0,96.0,31.0,4.0
8965,357.0,120.0,357.0,4.0
8966,405.0,109.0,405.0,4.0
8967,84.0,111.0,84.0,4.0
8968,312.0,113.0,312.0,4.0
8969,132.0,98.0,132.0,3.0
8971,38.0,66.0,38.0,2.0
8972,72.0,98.0,72.0,4.0
8973,52.0,114.0,52.0,2.0
8974,84.0,111.0,84.0,4.0
8975,14.0,99.0,14.0,4.0
8976,276.0,115.0,276.0,4.0
8977,163.0,119.0,163.0,3.0
8978,166.0,122.0,166.0,4.0
8979,329.0,98.0,329.0,4.0
8981,288.0,127.0,288.0,4.0
8982,212.0,116.0,212.0,3.0
8983,220.0,108.0,220.0,4.0
8984,84.0,110.0,84.0,4.0
8985,288.0,115.0,288.0,3.0
8986,243.0,127.0,243.0,3.0
8987,210.0,98.0,210.0,4.0
8988,242.0,116.0,242.0,3.0
8989,207.0,117.0,207.0,3.0
8990,140.0,98.0,140.0,4.0
8991,182.0,117.0,182.0,3.0
8992,180.0,104.0,180.0,4.0
8993,191.0,114.0,191.0,3.0
8994,91.0,100.0,91.0,3.0
8996,110.0,113.0,110.0,3.0
8997,102.0,111.0,102.0,3.0
8998,80.0,109.0,80.0,3.0
8999,252.0,107.0,252.0,3.0
9000,48.0,101.0,48.0,2.0
9001,232.0,105.0,232.0,4.0
9002,352.0,108.0,352.0,3.0
9003,800.0,113.0,800.0,4.0
9004,117.0,111.0,117.0,4.0
9005,160.0,121.0,160.0,4.0
9006,209.0,126.0,209.0,4.0
9007,212.0,104.0,212.0,4.0
9008,328.0,120.0,328.0,3.0
9009,150.0,117.0,150.0,4.0
9010,440.0,103.0,440.0,4.0
9011,234.0,117.0,234.0,4.0
9012,208.0,102.0,208.0,4.0
9013,256.0,124.0,256.0,3.0
9014,134.0,117.0,134.0,4.0
9015,85.0,111.0,85.0,3.0
9016,80.0,93.0,80.0,4.0
9018,312.0,120.0,312.0,2.0
9019,313.0,114.0,313.0,3.0
9020,282.0,114.0,282.0,3.0
9021,203.0,120.0,203.0,3.0
9022,202.0,108.0,202.0,4.0
9024,132.0,105.0,132.0,4.0
9025,123.0,106.0,123.0,4.0
9026,205.0,108.0,205.0,4.0
9027,182.0,99.0,182.0,4.0
9028,260.0,110.0,260.0,4.0
9029,179.0,111.0,179.0,3.0
9032,126.0,105.0,126.0,3.0
9033,189.0,104.0,189.0,4.0
9034,125.0,111.0,125.0,3.0
9035,810.0,109.0,810.0,4.0
9036,208.0,109.0,208.0,4.0
9037,72.0,106.0,72.0,3.0
9038,162.0,111.0,162.0,4.0
9040,148.0,116.0,148.0,3.0
9041,526.0,121.0,526.0,3.0
9042,250.0,116.0,250.0,4.0
9044,72.0,111.0,72.0,2.0
9045,144.0,99.0,144.0,3.0
9046,234.0,112.0,234.0,4.0
9047,213.0,112.0,213.0,4.0
9048,98.0,120.0,98.0,3.0
9049,72.0,119.0,72.0,3.0
9050,68.0,117.0,68.0,3.0
9052,182.0,111.0,182.0,4.0
9053,180.0,114.0,180.0,4.0
9054,36.0,100.0,36.0,1.0
9055,272.0,121.0,272.0,4.0
9056,108.0,111.0,108.0,4.0
9057,119.0,104.0,119.0,4.0
9058,197.0,107.0,197.0,3.0
9059,13.0,110.0,13.0,3.0
9060,177.0,116.0,177.0,3.0
9061,645.0,112.0,645.0,4.0
9062,144.0,93.0,144.0,4.0
9063,205.0,110.0,205.0,4.0
9064,16.0,108.0,16.0,4.0
9065,203.0,106.0,203.0,4.0
9067,102.0,116.0,102.0,4.0
9068,144.0,104.0,144.0,4.0
9069,192.0,95.0,192.0,4.0
9070,158.0,114.0,158.0,4.0
9071,293.0,114.0,293.0,3.0
9072,198.0,93.0,198.0,4.0
9073,297.0,98.0,297.0,4.0
9074,190.0,98.0,190.0,4.0
9075,88.0,111.0,88.0,4.0
9077,465.0,110.0,465.0,4.0
9078,88.0,122.0,88.0,3.0
9079,273.0,107.0,273.0,4.0
9080,382.0,114.0,382.0,4.0
9081,1100.0,111.0,1100.0,3.0
9082,278.0,107.0,278.0,3.0
9083,126.0,122.0,126.0,3.0
9085,108.0,95.0,108.0,4.0
9086,192.0,107.0,192.0,3.0
9087,101.0,107.0,101.0,4.0
9088,180.0,107.0,180.0,3.0
9089,158.0,113.0,158.0,4.0
9090,108.0,111.0,108.0,4.0
9092,96.0,111.0,96.0,4.0
9093,140.0,113.0,140.0,4.0
9095,216.0,93.0,216.0,3.0
9096,268.0,112.0,268.0,4.0
9097,110.0,97.0,110.0,3.0
9098,140.0,108.0,140.0,4.0
9099,192.0,106.0,192.0,3.0
9100,741.0,111.0,741.0,4.0
9101,136.0,120.0,136.0,3.0
9102,114.0,98.0,114.0,4.0
9103,320.0,114.0,320.0,4.0
9104,138.0,65.0,138.0,2.0
9105,396.0,98.0,396.0,4.0
9106,93.0,107.0,93.0,3.0
9107,50.0,104.0,50.0,1.0
9108,534.0,122.0,534.0,4.0
9109,20.0,110.0,20.0,1.0
9110,16.0,110.0,16.0,1.0
9111,224.0,91.0,224.0,4.0
9112,54.0,92.0,54.0,3.0
9113,178.0,65.0,178.0,2.0
9114,546.0,110.0,546.0,4.0
9115,104.0,83.0,104.0,3.0
9116,96.0,112.0,96.0,3.0
9117,156.0,90.0,156.0,4.0
9118,135.0,107.0,135.0,3.0
9119,72.0,111.0,72.0,4.0
9120,112.0,100.0,112.0,4.0
9121,264.0,101.0,264.0,4.0
9122,495.0,116.0,495.0,4.0
9124,77.0,104.0,77.0,3.0
9126,296.0,110.0,296.0,3.0
9127,160.0,120.0,160.0,3.0
9128,648.0,119.0,648.0,4.0
9129,270.0,102.0,270.0,3.0
9130,173.0,107.0,173.0,3.0
9131,99.0,121.0,99.0,3.0
9134,238.0,122.0,238.0,4.0
9136,129.0,103.0,129.0,4.0
9138,76.0,130.0,76.0,3.0
9139,126.0,98.0,126.0,4.0
9141,252.0,111.0,252.0,4.0
9142,18.0,108.0,18.0,3.0
9144,504.0,118.0,504.0,3.0
9145,40.0,145.0,40.0,1.0
9147,16.0,118.0,16.0,3.0
9148,196.0,111.0,196.0,4.0
9150,224.0,119.0,224.0,4.0
9151,108.0,111.0,108.0,4.0
9152,22.0,121.0,22.0,4.0
9153,136.0,95.0,136.0,4.0
9154,301.0,121.0,301.0,3.0
9157,96.0,104.0,96.0,3.0
9158,51.0,102.0,51.0,4.0
9160,176.0,98.0,176.0,3.0
9161,256.0,121.0,256.0,4.0
9162,6.0,111.0,6.0,2.0
9164,140.0,104.0,140.0,4.0
9165,60.0,113.0,60.0,3.0
9166,84.0,113.0,84.0,4.0
9170,420.0,111.0,420.0,4.0
9174,170.0,112.0,170.0,4.0
9178,96.0,111.0,96.0,4.0
9179,77.0,99.0,77.0,4.0
9181,264.0,111.0,264.0,3.0
9182,94.0,105.0,94.0,3.0
9183,267.0,108.0,267.0,4.0
9184,82.0,68.0,82.0,3.0
9185,173.0,101.0,173.0,4.0
9186,82.0,105.0,82.0,4.0
9187,32.0,132.0,32.0,2.0
9189,204.0,99.0,204.0,4.0
9190,180.0,123.0,180.0,4.0
9191,138.0,104.0,138.0,4.0
9192,270.0,120.0,270.0,4.0
9193,200.0,122.0,200.0,4.0
9194,524.0,115.0,524.0,4.0
9195,420.0,113.0,420.0,4.0
9196,195.0,122.0,195.0,4.0
9197,112.0,103.0,112.0,3.0
9198,278.0,119.0,278.0,3.0
9199,159.0,108.0,159.0,3.0
9200,264.0,111.0,264.0,3.0
9201,100.0,93.0,100.0,3.0
9202,505.0,113.0,505.0,4.0
9203,162.0,103.0,162.0,4.0
9204,221.0,117.0,221.0,3.0
9205,180.0,111.0,180.0,3.0
9206,137.0,99.0,137.0,4.0
9207,136.0,120.0,136.0,4.0
9208,72.0,112.0,72.0,2.0
9209,577.0,99.0,577.0,4.0
9210,81.0,107.0,81.0,3.0
9211,140.0,112.0,140.0,4.0
9212,838.0,112.0,838.0,3.0
9213,276.0,102.0,276.0,4.0
9214,109.0,113.0,109.0,4.0
9215,110.0,103.0,110.0,3.0
9216,288.0,115.0,288.0,4.0
9217,506.0,123.0,506.0,4.0
9218,117.0,99.0,117.0,3.0
9219,431.0,117.0,431.0,4.0
9220,117.0,50.0,117.0,2.0
9221,132.0,111.0,132.0,4.0
9222,235.0,114.0,235.0,4.0
9223,248.0,109.0,248.0,4.0
9224,75.0,105.0,75.0,4.0
9225,330.0,95.0,330.0,3.0
9226,210.0,114.0,210.0,3.0
9227,192.0,118.0,192.0,4.0
9228,1006.0,96.0,1006.0,4.0
9229,131.0,108.0,131.0,4.0
9231,83.0,122.0,83.0,3.0
9232,84.0,116.0,84.0,3.0
9233,32.0,126.0,32.0,2.0
9234,108.0,114.0,108.0,3.0
9235,190.0,122.0,190.0,3.0
9236,102.0,110.0,102.0,3.0
9237,297.0,80.0,297.0,3.0
9238,324.0,101.0,324.0,4.0
9239,24.0,114.0,24.0,1.0
9240,78.0,118.0,78.0,3.0
9242,616.0,122.0,616.0,4.0
9243,224.0,99.0,224.0,4.0
9244,200.0,112.0,200.0,4.0
9245,180.0,113.0,180.0,4.0
9246,280.0,100.0,280.0,4.0
9247,170.0,107.0,170.0,4.0
9250,126.0,97.0,126.0,5.0
9251,252.0,115.0,252.0,3.0
9253,96.0,119.0,96.0,3.0
9254,29.0,86.0,29.0,2.0
9255,208.0,112.0,208.0,4.0
9256,138.0,111.0,138.0,4.0
9257,159.0,114.0,159.0,4.0
9259,144.0,110.0,144.0,3.0
9260,120.0,112.0,120.0,4.0
9262,144.0,108.0,144.0,3.0
9263,153.0,108.0,153.0,4.0
9264,118.0,110.0,118.0,4.0
9265,203.0,114.0,203.0,4.0
9266,224.0,113.0,224.0,4.0
9269,91.0,112.0,91.0,4.0
9270,198.0,107.0,198.0,4.0
9271,112.0,108.0,112.0,3.0
9272,192.0,102.0,192.0,4.0
9273,112.0,111.0,112.0,4.0
9274,112.0,113.0,112.0,3.0
9275,84.0,98.0,84.0,4.0
9276,108.0,111.0,108.0,4.0
9277,110.0,88.0,110.0,3.0
9278,1056.0,109.0,1056.0,4.0
9279,80.0,112.0,80.0,4.0
9280,135.0,114.0,135.0,3.0
9281,136.0,119.0,136.0,4.0
9282,112.0,114.0,112.0,4.0
9283,56.0,101.0,56.0,3.0
9284,90.0,95.0,90.0,4.0
9285,112.0,100.0,112.0,4.0
9286,302.0,122.0,302.0,4.0
9287,21.0,116.0,21.0,2.0
9288,198.0,116.0,198.0,4.0
9289,102.0,120.0,102.0,4.0
9290,108.0,121.0,108.0,4.0
9292,252.0,108.0,252.0,3.0
9293,175.0,105.0,175.0,4.0
9294,108.0,111.0,108.0,4.0
9295,150.0,101.0,150.0,4.0
9296,117.0,124.0,117.0,3.0
9298,189.0,108.0,189.0,4.0
9299,472.0,116.0,472.0,4.0
9300,132.0,107.0,132.0,4.0
9301,639.0,120.0,639.0,4.0
9302,162.0,109.0,162.0,4.0
9303,55.0,111.0,55.0,1.0
9304,1012.0,100.0,1012.0,4.0
9305,110.0,110.0,110.0,3.0
9306,266.0,116.0,266.0,4.0
9307,190.0,110.0,190.0,3.0
9308,168.0,115.0,168.0,3.0
9309,33.0,131.0,33.0,1.0
9310,158.0,118.0,158.0,3.0
9311,440.0,114.0,440.0,4.0
9312,40.0,104.0,40.0,1.0
9313,77.0,106.0,77.0,4.0
9314,180.0,110.0,180.0,4.0
9315,320.0,119.0,320.0,4.0
9316,216.0,111.0,216.0,4.0
9317,102.0,105.0,102.0,4.0
9319,150.0,114.0,150.0,4.0
9320,84.0,111.0,84.0,4.0
9321,216.0,98.0,216.0,4.0
9323,135.0,109.0,135.0,3.0
9324,164.0,102.0,164.0,4.0
9325,72.0,118.0,72.0,3.0
9327,108.0,98.0,108.0,4.0
9329,70.0,110.0,70.0,2.0
9331,80.0,112.0,80.0,4.0
9333,153.0,122.0,153.0,4.0
9335,96.0,111.0,96.0,4.0
9337,165.0,110.0,165.0,4.0
9338,104.0,116.0,104.0,4.0
9340,91.0,94.0,91.0,3.0
9342,99.0,104.0,99.0,4.0
9344,64.0,101.0,64.0,3.0
9346,153.0,100.0,153.0,4.0
9347,120.0,111.0,120.0,4.0
9348,418.0,105.0,418.0,3.0
9351,160.0,112.0,160.0,4.0
9352,70.0,112.0,70.0,4.0
9354,120.0,107.0,120.0,4.0
9357,212.0,108.0,212.0,4.0
9361,216.0,120.0,216.0,4.0
9363,80.0,112.0,80.0,4.0
9364,294.0,106.0,294.0,3.0
9365,128.0,109.0,128.0,4.0
9366,178.0,113.0,178.0,4.0
9367,93.0,107.0,93.0,4.0
9368,147.0,93.0,147.0,3.0
9369,101.0,117.0,101.0,3.0
9370,210.0,132.0,210.0,4.0
9371,176.0,113.0,176.0,4.0
9372,216.0,110.0,216.0,4.0
9373,110.0,117.0,110.0,3.0
9374,396.0,112.0,396.0,4.0
9376,70.0,106.0,70.0,4.0
9377,216.0,111.0,216.0,4.0
9378,126.0,116.0,126.0,3.0
9379,248.0,115.0,248.0,3.0
9380,349.0,108.0,349.0,4.0
9381,824.0,110.0,824.0,4.0
9382,269.0,117.0,269.0,4.0
9383,141.0,111.0,141.0,4.0
9384,8.0,20.0,8.0,1.0
9385,72.0,110.0,72.0,2.0
9386,273.0,102.0,273.0,4.0
9387,104.0,107.0,104.0,4.0
9388,88.0,100.0,88.0,4.0
9389,216.0,111.0,216.0,3.0
9391,140.0,116.0,140.0,4.0
9392,152.0,105.0,152.0,4.0
9393,135.0,122.0,135.0,4.0
9394,218.0,110.0,218.0,4.0
9395,209.0,85.0,209.0,4.0
9396,168.0,115.0,168.0,3.0
9398,232.0,104.0,232.0,3.0
9399,152.0,113.0,152.0,4.0
9400,256.0,111.0,256.0,3.0
9401,24.0,110.0,24.0,1.0
9402,121.0,117.0,121.0,4.0
9403,132.0,123.0,132.0,3.0
9404,80.0,112.0,80.0,4.0
9405,172.0,119.0,172.0,4.0
9406,170.0,109.0,170.0,4.0
9407,188.0,99.0,188.0,3.0
9408,250.0,113.0,250.0,3.0
9409,162.0,116.0,162.0,3.0
9410,151.0,106.0,151.0,3.0
9411,96.0,98.0,96.0,4.0
9412,122.0,102.0,122.0,4.0
9413,108.0,115.0,108.0,4.0
9414,110.0,118.0,110.0,4.0
9415,252.0,111.0,252.0,4.0
9416,248.0,100.0,248.0,4.0
9417,1445.0,119.0,1445.0,4.0
9418,283.0,111.0,283.0,4.0
9419,440.0,119.0,440.0,3.0
9420,168.0,100.0,168.0,4.0
9421,86.0,106.0,86.0,3.0
9422,196.0,110.0,196.0,4.0
9423,400.0,120.0,400.0,4.0
9424,184.0,119.0,184.0,3.0
9425,128.0,117.0,128.0,3.0
9427,79.0,117.0,79.0,3.0
9428,462.0,111.0,462.0,4.0
9429,312.0,105.0,312.0,4.0
9430,246.0,116.0,246.0,4.0
9431,60.0,115.0,60.0,3.0
9432,225.0,107.0,225.0,4.0
9433,80.0,112.0,80.0,4.0
9434,356.0,121.0,356.0,4.0
9435,74.0,114.0,74.0,3.0
9436,153.0,107.0,153.0,3.0
9438,105.0,118.0,105.0,4.0
9439,8.0,120.0,8.0,3.0
9440,324.0,104.0,324.0,4.0
9441,265.0,127.0,265.0,3.0
9443,48.0,106.0,48.0,3.0
9444,132.0,99.0,132.0,4.0
9445,66.0,95.0,66.0,4.0
9446,48.0,100.0,48.0,1.0
9447,550.0,110.0,550.0,4.0
9448,90.0,90.0,90.0,4.0
9450,206.0,115.0,206.0,4.0
9451,450.0,119.0,450.0,3.0
9452,188.0,119.0,188.0,4.0
9453,344.0,109.0,344.0,4.0
9454,146.0,115.0,146.0,4.0
9455,122.0,113.0,122.0,4.0
9456,96.0,98.0,96.0,4.0
9458,202.0,93.0,202.0,4.0
9459,94.0,116.0,94.0,3.0
9461,110.0,133.0,110.0,3.0
9462,117.0,119.0,117.0,3.0
9463,150.0,112.0,150.0,4.0
9464,120.0,111.0,120.0,3.0
9465,105.0,114.0,105.0,4.0
9466,1033.0,104.0,1033.0,4.0
9467,7.0,110.0,7.0,2.0
9468,110.0,113.0,110.0,4.0
9470,312.0,100.0,312.0,4.0
9471,308.0,120.0,308.0,4.0
9472,240.0,97.0,240.0,4.0
9473,84.0,115.0,84.0,4.0
9474,356.0,113.0,356.0,4.0
9475,119.0,114.0,119.0,4.0
9476,96.0,104.0,96.0,3.0
9477,204.0,117.0,204.0,4.0
9478,84.0,114.0,84.0,3.0
9479,138.0,118.0,138.0,4.0
9480,337.0,103.0,337.0,4.0
9482,276.0,118.0,276.0,4.0
9483,261.0,108.0,261.0,3.0
9485,396.0,111.0,396.0,4.0
9486,378.0,113.0,378.0,4.0
9487,285.0,102.0,285.0,3.0
9488,126.0,114.0,126.0,4.0
9489,108.0,102.0,108.0,3.0
9490,90.0,102.0,90.0,3.0
9491,56.0,128.0,56.0,2.0
9492,144.0,91.0,144.0,4.0
9493,180.0,122.0,180.0,4.0
9494,176.0,116.0,176.0,4.0
9495,149.0,107.0,149.0,3.0
9496,116.0,92.0,116.0,4.0
9497,120.0,120.0,120.0,4.0
9498,28.0,99.0,28.0,4.0
9499,252.0,99.0,252.0,4.0
9500,468.0,105.0,468.0,4.0
9501,1080.0,114.0,1080.0,3.0
9502,360.0,111.0,360.0,4.0
9503,26.0,100.0,26.0,4.0
9506,105.0,115.0,105.0,4.0
9507,100.0,116.0,100.0,3.0
9508,112.0,112.0,112.0,4.0
9509,44.0,112.0,44.0,2.0
9510,333.0,124.0,333.0,4.0
9512,10.0,106.0,10.0,3.0
9513,29.0,101.0,29.0,4.0
9514,141.0,107.0,141.0,4.0
9515,90.0,116.0,90.0,3.0
9516,158.0,103.0,158.0,4.0
9517,117.0,110.0,117.0,3.0
9518,93.0,100.0,93.0,3.0
9519,70.0,112.0,70.0,4.0
9520,126.0,105.0,126.0,4.0
9521,405.0,135.0,405.0,4.0
9522,88.0,106.0,88.0,3.0
9523,72.0,106.0,72.0,3.0
9526,147.0,116.0,147.0,4.0
9528,16.0,42.0,16.0,2.0
9530,143.0,128.0,143.0,4.0
9532,84.0,99.0,84.0,4.0
9533,252.0,110.0,252.0,4.0
9534,221.0,108.0,221.0,4.0
9536,153.0,103.0,153.0,4.0
9537,116.0,106.0,116.0,4.0
9539,18.0,75.0,18.0,1.0
9540,80.0,102.0,80.0,3.0
9541,159.0,118.0,159.0,3.0
9543,240.0,104.0,240.0,4.0
9544,24.0,111.0,24.0,4.0
9546,4.0,126.0,4.0,2.0
9547,162.0,97.0,162.0,3.0
9548,144.0,111.0,144.0,4.0
9550,68.0,110.0,68.0,3.0
9552,94.0,126.0,94.0,4.0
9553,210.0,114.0,210.0,4.0
9555,105.0,116.0,105.0,3.0
9556,210.0,109.0,210.0,4.0
9557,434.0,123.0,434.0,4.0
9558,77.0,137.0,77.0,3.0
9559,108.0,111.0,108.0,4.0
9561,372.0,110.0,372.0,4.0
9562,182.0,115.0,182.0,4.0
9563,18.0,118.0,18.0,1.0
9564,214.0,123.0,214.0,4.0
9565,136.0,112.0,136.0,4.0
9566,151.0,73.0,151.0,2.0
9567,298.0,104.0,298.0,4.0
9568,237.0,89.0,237.0,3.0
9569,468.0,117.0,468.0,4.0
9570,338.0,110.0,338.0,2.0
9571,126.0,118.0,126.0,4.0
9573,218.0,117.0,218.0,4.0
9574,153.0,126.0,153.0,3.0
9575,412.0,112.0,412.0,4.0
9576,144.0,111.0,144.0,4.0
9577,657.0,97.0,657.0,4.0
9578,1880.0,110.0,1880.0,4.0
9579,176.0,111.0,176.0,4.0
9580,147.0,100.0,147.0,3.0
9581,156.0,105.0,156.0,4.0
9582,197.0,110.0,197.0,4.0
9583,114.0,108.0,114.0,3.0
9584,98.0,103.0,98.0,2.0
9585,174.0,108.0,174.0,4.0
9586,123.0,105.0,123.0,3.0
9587,630.0,107.0,630.0,4.0
9588,1303.0,95.0,1303.0,4.0
9589,24.0,110.0,24.0,3.0
9590,88.0,117.0,88.0,4.0
9591,207.0,110.0,207.0,4.0
9592,208.0,114.0,208.0,3.0
9593,63.0,122.0,63.0,4.0
9595,128.0,120.0,128.0,3.0
9597,187.0,117.0,187.0,4.0
9598,140.0,109.0,140.0,4.0
9599,293.0,116.0,293.0,4.0
9600,300.0,122.0,300.0,4.0
9601,268.0,113.0,268.0,4.0
9602,90.0,109.0,90.0,3.0
9604,70.0,113.0,70.0,3.0
9605,143.0,110.0,143.0,3.0
9606,138.0,114.0,138.0,4.0
9607,70.0,114.0,70.0,3.0
9608,128.0,105.0,128.0,3.0
9609,116.0,111.0,116.0,2.0
9610,137.0,113.0,137.0,4.0
9611,584.0,114.0,584.0,4.0
9612,59.0,96.0,59.0,2.0
9613,231.0,96.0,231.0,4.0
9614,328.0,121.0,328.0,4.0
9615,213.0,78.0,213.0,3.0
9616,67.0,104.0,67.0,2.0
9617,24.0,111.0,24.0,4.0
9618,52.0,119.0,52.0,2.0
9619,140.0,112.0,140.0,4.0
9620,84.0,132.0,84.0,2.0
9621,191.0,116.0,191.0,4.0
9622,143.0,106.0,143.0,3.0
9623,155.0,90.0,155.0,4.0
9624,216.0,119.0,216.0,3.0
9625,97.0,102.0,97.0,4.0
9626,143.0,119.0,143.0,4.0
9628,124.0,102.0,124.0,4.0
9629,80.0,111.0,80.0,2.0
9630,150.0,126.0,150.0,4.0
9631,208.0,100.0,208.0,4.0
9632,280.0,110.0,280.0,4.0
9633,168.0,113.0,168.0,4.0
9634,264.0,116.0,264.0,4.0
9635,363.0,111.0,363.0,4.0
9636,231.0,96.0,231.0,4.0
9637,75.0,116.0,75.0,4.0
9638,256.0,132.0,256.0,3.0
9640,119.0,123.0,119.0,4.0
9641,228.0,103.0,228.0,4.0
9642,159.0,97.0,159.0,4.0
9644,136.0,100.0,136.0,4.0
9646,112.0,112.0,112.0,3.0
9647,119.0,105.0,119.0,4.0
9648,96.0,111.0,96.0,4.0
9649,63.0,113.0,63.0,3.0
9650,84.0,78.0,84.0,3.0
9651,212.0,116.0,212.0,2.0
9652,72.0,111.0,72.0,4.0
9653,160.0,119.0,160.0,4.0
9654,48.0,110.0,48.0,3.0
9655,202.0,102.0,202.0,4.0
9656,135.0,120.0,135.0,3.0
9657,96.0,109.0,96.0,4.0
9658,153.0,96.0,153.0,4.0
9659,243.0,112.0,243.0,4.0
9660,17.0,105.0,17.0,4.0
9661,182.0,120.0,182.0,3.0
9662,64.0,104.0,64.0,2.0
9663,292.0,112.0,292.0,4.0
9664,312.0,102.0,312.0,4.0
9665,252.0,116.0,252.0,4.0
9666,114.0,123.0,114.0,4.0
9667,144.0,123.0,144.0,4.0
9668,240.0,104.0,240.0,4.0
9669,208.0,119.0,208.0,3.0
9670,339.0,104.0,339.0,4.0
9671,235.0,103.0,235.0,4.0
9672,112.0,107.0,112.0,3.0
9673,72.0,98.0,72.0,4.0
9674,96.0,98.0,96.0,4.0
9675,78.0,116.0,78.0,3.0
9676,555.0,98.0,555.0,4.0
9677,86.0,111.0,86.0,3.0
9678,144.0,111.0,144.0,4.0
9679,162.0,106.0,162.0,4.0
9680,336.0,111.0,336.0,4.0
9681,72.0,111.0,72.0,4.0
9682,441.0,120.0,441.0,4.0
9683,296.0,110.0,296.0,3.0
